"LOCATION","Reporter country","FLOW","Flow","PARTNER","Partner country","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"CAN","Canada","EXP","Exports","JPN","Japan","Q","Quarterly","2023-Q1","Q1-2023","USD","US Dollar","0","Units",,,3266529737,,
"CAN","Canada","EXP","Exports","KOR","Korea","Q","Quarterly","2021-Q1","Q1-2021","USD","US Dollar","0","Units",,,989813471,,
"CAN","Canada","EXP","Exports","KOR","Korea","Q","Quarterly","2021-Q2","Q2-2021","USD","US Dollar","0","Units",,,1160663313,,
"CAN","Canada","EXP","Exports","KOR","Korea","Q","Quarterly","2021-Q3","Q3-2021","USD","US Dollar","0","Units",,,1114607633,,
"CAN","Canada","EXP","Exports","KOR","Korea","Q","Quarterly","2021-Q4","Q4-2021","USD","US Dollar","0","Units",,,1293449587,,
"CAN","Canada","EXP","Exports","KOR","Korea","Q","Quarterly","2022-Q1","Q1-2022","USD","US Dollar","0","Units",,,1839785115,,
"CAN","Canada","EXP","Exports","KOR","Korea","Q","Quarterly","2022-Q2","Q2-2022","USD","US Dollar","0","Units",,,1859552987,,
"CAN","Canada","EXP","Exports","KOR","Korea","Q","Quarterly","2022-Q3","Q3-2022","USD","US Dollar","0","Units",,,1588834402,,
"CAN","Canada","EXP","Exports","KOR","Korea","Q","Quarterly","2022-Q4","Q4-2022","USD","US Dollar","0","Units",,,1389452931,,
"CAN","Canada","EXP","Exports","KOR","Korea","Q","Quarterly","2023-Q1","Q1-2023","USD","US Dollar","0","Units",,,1226447890,,
"CAN","Canada","EXP","Exports","LUX","Luxembourg","Q","Quarterly","2021-Q1","Q1-2021","USD","US Dollar","0","Units",,,8877210,,
"CAN","Canada","EXP","Exports","LUX","Luxembourg","Q","Quarterly","2021-Q2","Q2-2021","USD","US Dollar","0","Units",,,83113187,,
"CAN","Canada","EXP","Exports","LUX","Luxembourg","Q","Quarterly","2021-Q3","Q3-2021","USD","US Dollar","0","Units",,,12758769,,
"CAN","Canada","EXP","Exports","LUX","Luxembourg","Q","Quarterly","2021-Q4","Q4-2021","USD","US Dollar","0","Units",,,11859015,,
"CAN","Canada","EXP","Exports","LUX","Luxembourg","Q","Quarterly","2022-Q1","Q1-2022","USD","US Dollar","0","Units",,,9656585,,
"CAN","Canada","EXP","Exports","LUX","Luxembourg","Q","Quarterly","2022-Q2","Q2-2022","USD","US Dollar","0","Units",,,12028559,,
"CAN","Canada","EXP","Exports","LUX","Luxembourg","Q","Quarterly","2022-Q3","Q3-2022","USD","US Dollar","0","Units",,,8801354,,
"CAN","Canada","EXP","Exports","LUX","Luxembourg","Q","Quarterly","2022-Q4","Q4-2022","USD","US Dollar","0","Units",,,13511073,,
"CAN","Canada","EXP","Exports","LUX","Luxembourg","Q","Quarterly","2023-Q1","Q1-2023","USD","US Dollar","0","Units",,,17732699,,
"CAN","Canada","EXP","Exports","MEX","Mexico","Q","Quarterly","2021-Q1","Q1-2021","USD","US Dollar","0","Units",,,1631574410,,
"CAN","Canada","EXP","Exports","MEX","Mexico","Q","Quarterly","2021-Q2","Q2-2021","USD","US Dollar","0","Units",,,1662939944,,
"CAN","Canada","EXP","Exports","MEX","Mexico","Q","Quarterly","2021-Q3","Q3-2021","USD","US Dollar","0","Units",,,1545609979,,
"CAN","Canada","EXP","Exports","MEX","Mexico","Q","Quarterly","2021-Q4","Q4-2021","USD","US Dollar","0","Units",,,1694105113,,
"CAN","Canada","EXP","Exports","MEX","Mexico","Q","Quarterly","2022-Q1","Q1-2022","USD","US Dollar","0","Units",,,1747059475,,
"CAN","Canada","EXP","Exports","MEX","Mexico","Q","Quarterly","2022-Q2","Q2-2022","USD","US Dollar","0","Units",,,1726162089,,
"CAN","Canada","EXP","Exports","MEX","Mexico","Q","Quarterly","2022-Q3","Q3-2022","USD","US Dollar","0","Units",,,1614773783,,
"CAN","Canada","EXP","Exports","MEX","Mexico","Q","Quarterly","2022-Q4","Q4-2022","USD","US Dollar","0","Units",,,1883689277,,
"CAN","Canada","EXP","Exports","MEX","Mexico","Q","Quarterly","2023-Q1","Q1-2023","USD","US Dollar","0","Units",,,1642370976,,
"CAN","Canada","EXP","Exports","NLD","Netherlands","Q","Quarterly","2021-Q1","Q1-2021","USD","US Dollar","0","Units",,,951741113,,
"CAN","Canada","EXP","Exports","NLD","Netherlands","Q","Quarterly","2021-Q2","Q2-2021","USD","US Dollar","0","Units",,,971617293,,
"CAN","Canada","EXP","Exports","NLD","Netherlands","Q","Quarterly","2021-Q3","Q3-2021","USD","US Dollar","0","Units",,,840806181,,
"CAN","Canada","EXP","Exports","NLD","Netherlands","Q","Quarterly","2021-Q4","Q4-2021","USD","US Dollar","0","Units",,,1044600151,,
"CAN","Canada","EXP","Exports","NLD","Netherlands","Q","Quarterly","2022-Q1","Q1-2022","USD","US Dollar","0","Units",,,1320451263,,
"CAN","Canada","EXP","Exports","NLD","Netherlands","Q","Quarterly","2022-Q2","Q2-2022","USD","US Dollar","0","Units",,,1325519858,,
"CAN","Canada","EXP","Exports","NLD","Netherlands","Q","Quarterly","2022-Q3","Q3-2022","USD","US Dollar","0","Units",,,1109234438,,
"CAN","Canada","EXP","Exports","NLD","Netherlands","Q","Quarterly","2022-Q4","Q4-2022","USD","US Dollar","0","Units",,,1223100933,,
"CAN","Canada","EXP","Exports","NLD","Netherlands","Q","Quarterly","2023-Q1","Q1-2023","USD","US Dollar","0","Units",,,1110629251,,
"CAN","Canada","EXP","Exports","NZL","New Zealand","Q","Quarterly","2021-Q1","Q1-2021","USD","US Dollar","0","Units",,,73449680,,
"CAN","Canada","EXP","Exports","NZL","New Zealand","Q","Quarterly","2021-Q2","Q2-2021","USD","US Dollar","0","Units",,,86780624,,
"CAN","Canada","EXP","Exports","NZL","New Zealand","Q","Quarterly","2021-Q3","Q3-2021","USD","US Dollar","0","Units",,,76973686,,
"CAN","Canada","EXP","Exports","NZL","New Zealand","Q","Quarterly","2021-Q4","Q4-2021","USD","US Dollar","0","Units",,,109143660,,
"CAN","Canada","EXP","Exports","NZL","New Zealand","Q","Quarterly","2022-Q1","Q1-2022","USD","US Dollar","0","Units",,,112886574,,
"CAN","Canada","EXP","Exports","NZL","New Zealand","Q","Quarterly","2022-Q2","Q2-2022","USD","US Dollar","0","Units",,,148727889,,
"CAN","Canada","EXP","Exports","NZL","New Zealand","Q","Quarterly","2022-Q3","Q3-2022","USD","US Dollar","0","Units",,,133851051,,
"CAN","Canada","EXP","Exports","NZL","New Zealand","Q","Quarterly","2022-Q4","Q4-2022","USD","US Dollar","0","Units",,,106121329,,
"CAN","Canada","EXP","Exports","NZL","New Zealand","Q","Quarterly","2023-Q1","Q1-2023","USD","US Dollar","0","Units",,,77670667,,
"CAN","Canada","EXP","Exports","NOR","Norway","Q","Quarterly","2021-Q1","Q1-2021","USD","US Dollar","0","Units",,,542551107,,
"CAN","Canada","EXP","Exports","NOR","Norway","Q","Quarterly","2021-Q2","Q2-2021","USD","US Dollar","0","Units",,,756131665,,
"CAN","Canada","EXP","Exports","NOR","Norway","Q","Quarterly","2021-Q3","Q3-2021","USD","US Dollar","0","Units",,,650789595,,
"CAN","Canada","EXP","Exports","NOR","Norway","Q","Quarterly","2021-Q4","Q4-2021","USD","US Dollar","0","Units",,,546614134,,
"CAN","Canada","EXP","Exports","NOR","Norway","Q","Quarterly","2022-Q1","Q1-2022","USD","US Dollar","0","Units",,,800200603,,
"CAN","Canada","EXP","Exports","NOR","Norway","Q","Quarterly","2022-Q2","Q2-2022","USD","US Dollar","0","Units",,,871257580,,
"CAN","Canada","EXP","Exports","NOR","Norway","Q","Quarterly","2022-Q3","Q3-2022","USD","US Dollar","0","Units",,,633850815,,
"CAN","Canada","EXP","Exports","NOR","Norway","Q","Quarterly","2022-Q4","Q4-2022","USD","US Dollar","0","Units",,,675235247,,
"CAN","Canada","EXP","Exports","NOR","Norway","Q","Quarterly","2023-Q1","Q1-2023","USD","US Dollar","0","Units",,,799732016,,
"CAN","Canada","EXP","Exports","POL","Poland","Q","Quarterly","2021-Q1","Q1-2021","USD","US Dollar","0","Units",,,147385462,,
"CAN","Canada","EXP","Exports","POL","Poland","Q","Quarterly","2021-Q2","Q2-2021","USD","US Dollar","0","Units",,,150970121,,
"CAN","Canada","EXP","Exports","POL","Poland","Q","Quarterly","2021-Q3","Q3-2021","USD","US Dollar","0","Units",,,178427658,,
"CAN","Canada","EXP","Exports","POL","Poland","Q","Quarterly","2021-Q4","Q4-2021","USD","US Dollar","0","Units",,,181921217,,
"CAN","Canada","EXP","Exports","POL","Poland","Q","Quarterly","2022-Q1","Q1-2022","USD","US Dollar","0","Units",,,272078783,,
"CAN","Canada","EXP","Exports","POL","Poland","Q","Quarterly","2022-Q2","Q2-2022","USD","US Dollar","0","Units",,,224110282,,
"CAN","Canada","EXP","Exports","POL","Poland","Q","Quarterly","2022-Q3","Q3-2022","USD","US Dollar","0","Units",,,194508582,,
"CAN","Canada","EXP","Exports","POL","Poland","Q","Quarterly","2022-Q4","Q4-2022","USD","US Dollar","0","Units",,,239091775,,
"CAN","Canada","EXP","Exports","POL","Poland","Q","Quarterly","2023-Q1","Q1-2023","USD","US Dollar","0","Units",,,221442788,,
"CAN","Canada","EXP","Exports","PRT","Portugal","Q","Quarterly","2021-Q1","Q1-2021","USD","US Dollar","0","Units",,,64845759,,
"CAN","Canada","EXP","Exports","PRT","Portugal","Q","Quarterly","2021-Q2","Q2-2021","USD","US Dollar","0","Units",,,41807933,,
"CAN","Canada","EXP","Exports","PRT","Portugal","Q","Quarterly","2021-Q3","Q3-2021","USD","US Dollar","0","Units",,,40294912,,
"CAN","Canada","EXP","Exports","PRT","Portugal","Q","Quarterly","2021-Q4","Q4-2021","USD","US Dollar","0","Units",,,83390880,,
"CAN","Canada","EXP","Exports","PRT","Portugal","Q","Quarterly","2022-Q1","Q1-2022","USD","US Dollar","0","Units",,,49366144,,
"CAN","Canada","EXP","Exports","PRT","Portugal","Q","Quarterly","2022-Q2","Q2-2022","USD","US Dollar","0","Units",,,52509938,,
"CAN","Canada","EXP","Exports","PRT","Portugal","Q","Quarterly","2022-Q3","Q3-2022","USD","US Dollar","0","Units",,,108009661,,
"CAN","Canada","EXP","Exports","PRT","Portugal","Q","Quarterly","2022-Q4","Q4-2022","USD","US Dollar","0","Units",,,163582688,,
"CAN","Canada","EXP","Exports","PRT","Portugal","Q","Quarterly","2023-Q1","Q1-2023","USD","US Dollar","0","Units",,,76742411,,
"CAN","Canada","EXP","Exports","SVK","Slovak Republic","Q","Quarterly","2021-Q1","Q1-2021","USD","US Dollar","0","Units",,,7800622,,
"CAN","Canada","EXP","Exports","SVK","Slovak Republic","Q","Quarterly","2021-Q2","Q2-2021","USD","US Dollar","0","Units",,,9286642,,
"CAN","Canada","EXP","Exports","SVK","Slovak Republic","Q","Quarterly","2021-Q3","Q3-2021","USD","US Dollar","0","Units",,,8551142,,
"CAN","Canada","EXP","Exports","SVK","Slovak Republic","Q","Quarterly","2021-Q4","Q4-2021","USD","US Dollar","0","Units",,,10020424,,
"CAN","Canada","EXP","Exports","SVK","Slovak Republic","Q","Quarterly","2022-Q1","Q1-2022","USD","US Dollar","0","Units",,,8690384,,
"CAN","Canada","EXP","Exports","SVK","Slovak Republic","Q","Quarterly","2022-Q2","Q2-2022","USD","US Dollar","0","Units",,,12275475,,
"CAN","Canada","EXP","Exports","SVK","Slovak Republic","Q","Quarterly","2022-Q3","Q3-2022","USD","US Dollar","0","Units",,,9520441,,
"CAN","Canada","EXP","Exports","SVK","Slovak Republic","Q","Quarterly","2022-Q4","Q4-2022","USD","US Dollar","0","Units",,,8629656,,
"CAN","Canada","EXP","Exports","SVK","Slovak Republic","Q","Quarterly","2023-Q1","Q1-2023","USD","US Dollar","0","Units",,,8222415,,
"CAN","Canada","EXP","Exports","ESP","Spain","Q","Quarterly","2021-Q1","Q1-2021","USD","US Dollar","0","Units",,,344570133,,
"CAN","Canada","EXP","Exports","ESP","Spain","Q","Quarterly","2021-Q2","Q2-2021","USD","US Dollar","0","Units",,,516931174,,
"CAN","Canada","EXP","Exports","ESP","Spain","Q","Quarterly","2021-Q3","Q3-2021","USD","US Dollar","0","Units",,,423694499,,
"CAN","Canada","EXP","Exports","ESP","Spain","Q","Quarterly","2021-Q4","Q4-2021","USD","US Dollar","0","Units",,,570541198,,
"CAN","Canada","EXP","Exports","ESP","Spain","Q","Quarterly","2022-Q1","Q1-2022","USD","US Dollar","0","Units",,,592625386,,
"CAN","Canada","EXP","Exports","ESP","Spain","Q","Quarterly","2022-Q2","Q2-2022","USD","US Dollar","0","Units",,,569134425,,
"CAN","Canada","EXP","Exports","ESP","Spain","Q","Quarterly","2022-Q3","Q3-2022","USD","US Dollar","0","Units",,,559231698,,
"CAN","Canada","EXP","Exports","ESP","Spain","Q","Quarterly","2022-Q4","Q4-2022","USD","US Dollar","0","Units",,,617381470,,
"CAN","Canada","EXP","Exports","ESP","Spain","Q","Quarterly","2023-Q1","Q1-2023","USD","US Dollar","0","Units",,,455882602,,
"CAN","Canada","EXP","Exports","SWE","Sweden","Q","Quarterly","2021-Q1","Q1-2021","USD","US Dollar","0","Units",,,67453425,,
"CAN","Canada","EXP","Exports","SWE","Sweden","Q","Quarterly","2021-Q2","Q2-2021","USD","US Dollar","0","Units",,,105586261,,
"CAN","Canada","EXP","Exports","SWE","Sweden","Q","Quarterly","2021-Q3","Q3-2021","USD","US Dollar","0","Units",,,63484905,,
"CAN","Canada","EXP","Exports","SWE","Sweden","Q","Quarterly","2021-Q4","Q4-2021","USD","US Dollar","0","Units",,,112786001,,
"CAN","Canada","EXP","Exports","SWE","Sweden","Q","Quarterly","2022-Q1","Q1-2022","USD","US Dollar","0","Units",,,130760649,,
"CAN","Canada","EXP","Exports","SWE","Sweden","Q","Quarterly","2022-Q2","Q2-2022","USD","US Dollar","0","Units",,,169369722,,
"CAN","Canada","EXP","Exports","SWE","Sweden","Q","Quarterly","2022-Q3","Q3-2022","USD","US Dollar","0","Units",,,160334996,,
"CAN","Canada","EXP","Exports","SWE","Sweden","Q","Quarterly","2022-Q4","Q4-2022","USD","US Dollar","0","Units",,,116489165,,
"CAN","Canada","EXP","Exports","SWE","Sweden","Q","Quarterly","2023-Q1","Q1-2023","USD","US Dollar","0","Units",,,185666792,,
"CAN","Canada","EXP","Exports","CHE","Switzerland","Q","Quarterly","2021-Q1","Q1-2021","USD","US Dollar","0","Units",,,575876609,,
"CAN","Canada","EXP","Exports","CHE","Switzerland","Q","Quarterly","2021-Q2","Q2-2021","USD","US Dollar","0","Units",,,673728660,,
"CAN","Canada","EXP","Exports","CHE","Switzerland","Q","Quarterly","2021-Q3","Q3-2021","USD","US Dollar","0","Units",,,587172678,,
"CAN","Canada","EXP","Exports","CHE","Switzerland","Q","Quarterly","2021-Q4","Q4-2021","USD","US Dollar","0","Units",,,579506939,,
"CAN","Canada","EXP","Exports","CHE","Switzerland","Q","Quarterly","2022-Q1","Q1-2022","USD","US Dollar","0","Units",,,482460912,,
"CAN","Canada","EXP","Exports","CHE","Switzerland","Q","Quarterly","2022-Q2","Q2-2022","USD","US Dollar","0","Units",,,625070226,,
"CAN","Canada","EXP","Exports","CHE","Switzerland","Q","Quarterly","2022-Q3","Q3-2022","USD","US Dollar","0","Units",,,854426058,,
"CAN","Canada","EXP","Exports","CHE","Switzerland","Q","Quarterly","2022-Q4","Q4-2022","USD","US Dollar","0","Units",,,819223208,,
"CAN","Canada","EXP","Exports","CHE","Switzerland","Q","Quarterly","2023-Q1","Q1-2023","USD","US Dollar","0","Units",,,1023174479,,
"CAN","Canada","EXP","Exports","TUR","Türkiye","Q","Quarterly","2021-Q1","Q1-2021","USD","US Dollar","0","Units",,,216862695,,
"CAN","Canada","EXP","Exports","TUR","Türkiye","Q","Quarterly","2021-Q2","Q2-2021","USD","US Dollar","0","Units",,,114452080,,
"CAN","Canada","EXP","Exports","TUR","Türkiye","Q","Quarterly","2021-Q3","Q3-2021","USD","US Dollar","0","Units",,,262117986,,
"CAN","Canada","EXP","Exports","TUR","Türkiye","Q","Quarterly","2021-Q4","Q4-2021","USD","US Dollar","0","Units",,,319828436,,
"CAN","Canada","EXP","Exports","TUR","Türkiye","Q","Quarterly","2022-Q1","Q1-2022","USD","US Dollar","0","Units",,,175721939,,
"CAN","Canada","EXP","Exports","TUR","Türkiye","Q","Quarterly","2022-Q2","Q2-2022","USD","US Dollar","0","Units",,,409690588,,
"CAN","Canada","EXP","Exports","TUR","Türkiye","Q","Quarterly","2022-Q3","Q3-2022","USD","US Dollar","0","Units",,,187694826,,
"CAN","Canada","EXP","Exports","TUR","Türkiye","Q","Quarterly","2022-Q4","Q4-2022","USD","US Dollar","0","Units",,,211134328,,
"CAN","Canada","EXP","Exports","TUR","Türkiye","Q","Quarterly","2023-Q1","Q1-2023","USD","US Dollar","0","Units",,,350648266,,
"CAN","Canada","EXP","Exports","GBR","United Kingdom","Q","Quarterly","2021-Q1","Q1-2021","USD","US Dollar","0","Units",,,3985438057,,
"CAN","Canada","EXP","Exports","GBR","United Kingdom","Q","Quarterly","2021-Q2","Q2-2021","USD","US Dollar","0","Units",,,2893847580,,
"CAN","Canada","EXP","Exports","GBR","United Kingdom","Q","Quarterly","2021-Q3","Q3-2021","USD","US Dollar","0","Units",,,2987040767,,
"CAN","Canada","EXP","Exports","GBR","United Kingdom","Q","Quarterly","2021-Q4","Q4-2021","USD","US Dollar","0","Units",,,3046535706,,
"CAN","Canada","EXP","Exports","GBR","United Kingdom","Q","Quarterly","2022-Q1","Q1-2022","USD","US Dollar","0","Units",,,3916230209,,
"CAN","Canada","EXP","Exports","GBR","United Kingdom","Q","Quarterly","2022-Q2","Q2-2022","USD","US Dollar","0","Units",,,3961065079,,
"CAN","Canada","EXP","Exports","GBR","United Kingdom","Q","Quarterly","2022-Q3","Q3-2022","USD","US Dollar","0","Units",,,3485397542,,
"CAN","Canada","EXP","Exports","GBR","United Kingdom","Q","Quarterly","2022-Q4","Q4-2022","USD","US Dollar","0","Units",,,2889743762,,
"CAN","Canada","EXP","Exports","GBR","United Kingdom","Q","Quarterly","2023-Q1","Q1-2023","USD","US Dollar","0","Units",,,3171318435,,
"CAN","Canada","EXP","Exports","USA","United States","Q","Quarterly","2021-Q1","Q1-2021","USD","US Dollar","0","Units",,,85397011247,,
"CAN","Canada","EXP","Exports","USA","United States","Q","Quarterly","2021-Q2","Q2-2021","USD","US Dollar","0","Units",,,93104441798,,
"CAN","Canada","EXP","Exports","USA","United States","Q","Quarterly","2021-Q3","Q3-2021","USD","US Dollar","0","Units",,,95482735407,,
"CAN","Canada","EXP","Exports","USA","United States","Q","Quarterly","2021-Q4","Q4-2021","USD","US Dollar","0","Units",,,104374990284,,
"CAN","Canada","EXP","Exports","USA","United States","Q","Quarterly","2022-Q1","Q1-2022","USD","US Dollar","0","Units",,,108214709413,,
"CAN","Canada","EXP","Exports","USA","United States","Q","Quarterly","2022-Q2","Q2-2022","USD","US Dollar","0","Units",,,125661278211,,
"CAN","Canada","EXP","Exports","USA","United States","Q","Quarterly","2022-Q3","Q3-2022","USD","US Dollar","0","Units",,,117940935472,,
"CAN","Canada","EXP","Exports","USA","United States","Q","Quarterly","2022-Q4","Q4-2022","USD","US Dollar","0","Units",,,107649577338,,
"CAN","Canada","EXP","Exports","USA","United States","Q","Quarterly","2023-Q1","Q1-2023","USD","US Dollar","0","Units",,,110278556423,,
"CAN","Canada","EXP","Exports","ARG","Argentina","Q","Quarterly","2021-Q1","Q1-2021","USD","US Dollar","0","Units",,,64973305,,
"CAN","Canada","EXP","Exports","ARG","Argentina","Q","Quarterly","2021-Q2","Q2-2021","USD","US Dollar","0","Units",,,47937987,,
"CAN","Canada","EXP","Exports","ARG","Argentina","Q","Quarterly","2021-Q3","Q3-2021","USD","US Dollar","0","Units",,,110692613,,
"CAN","Canada","EXP","Exports","ARG","Argentina","Q","Quarterly","2021-Q4","Q4-2021","USD","US Dollar","0","Units",,,59088403,,
"CAN","Canada","EXP","Exports","ARG","Argentina","Q","Quarterly","2022-Q1","Q1-2022","USD","US Dollar","0","Units",,,47969734,,
"CAN","Canada","EXP","Exports","ARG","Argentina","Q","Quarterly","2022-Q2","Q2-2022","USD","US Dollar","0","Units",,,52715978,,
"CAN","Canada","EXP","Exports","ARG","Argentina","Q","Quarterly","2022-Q3","Q3-2022","USD","US Dollar","0","Units",,,98425136,,
"CAN","Canada","EXP","Exports","ARG","Argentina","Q","Quarterly","2022-Q4","Q4-2022","USD","US Dollar","0","Units",,,51023564,,
"CAN","Canada","EXP","Exports","ARG","Argentina","Q","Quarterly","2023-Q1","Q1-2023","USD","US Dollar","0","Units",,,75855198,,
"CAN","Canada","EXP","Exports","BRA","Brazil","Q","Quarterly","2021-Q1","Q1-2021","USD","US Dollar","0","Units",,,329163135,,
"CAN","Canada","EXP","Exports","BRA","Brazil","Q","Quarterly","2021-Q2","Q2-2021","USD","US Dollar","0","Units",,,486321327,,
"CAN","Canada","EXP","Exports","BRA","Brazil","Q","Quarterly","2021-Q3","Q3-2021","USD","US Dollar","0","Units",,,480278770,,
"CAN","Canada","EXP","Exports","BRA","Brazil","Q","Quarterly","2021-Q4","Q4-2021","USD","US Dollar","0","Units",,,511678454,,
"CAN","Canada","EXP","Exports","BRA","Brazil","Q","Quarterly","2022-Q1","Q1-2022","USD","US Dollar","0","Units",,,648498969,,
"CAN","Canada","EXP","Exports","BRA","Brazil","Q","Quarterly","2022-Q2","Q2-2022","USD","US Dollar","0","Units",,,1103339588,,
"CAN","Canada","EXP","Exports","BRA","Brazil","Q","Quarterly","2022-Q3","Q3-2022","USD","US Dollar","0","Units",,,885037050,,
"CAN","Canada","EXP","Exports","BRA","Brazil","Q","Quarterly","2022-Q4","Q4-2022","USD","US Dollar","0","Units",,,490896342,,
"CAN","Canada","EXP","Exports","BRA","Brazil","Q","Quarterly","2023-Q1","Q1-2023","USD","US Dollar","0","Units",,,950830733,,
